"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20200531","경원선","방학","5285","5087","20200603"
"20200531","경원선","녹천","2531","2095","20200603"
"20200531","경원선","월계","3284","3039","20200603"
"20200531","경원선","광운대","4023","4088","20200603"
"20200531","경원선","석계","4676","5138","20200603"
"20200531","경원선","신이문","4338","4093","20200603"
"20200531","경원선","외대앞","4269","4096","20200603"
"20200531","경원선","청량리(서울시립대입구)","10888","10450","20200603"
"20200531","경원선","왕십리(성동구청)","7782","8706","20200603"
"20200531","경원선","응봉","884","881","20200603"
"20200531","경원선","옥수","50","17","20200603"
"20200531","경원선","한남","1751","1780","20200603"
"20200531","경원선","서빙고","1101","1076","20200603"
"20200531","경원선","이촌(국립중앙박물관)","2163","1612","20200603"
"20200531","경부선","광명","1789","1202","20200603"
"20200531","경부선","서동탄","695","773","20200603"
"20200531","경부선","당정","2639","2557","20200603"
"20200531","경부선","천안","4905","4788","20200603"
"20200531","경부선","두정","2989","3451","20200603"
"20200531","경부선","직산","468","456","20200603"
"20200531","경부선","성환","2153","2585","20200603"
"20200531","경부선","평택","9273","10208","20200603"
"20200531","경부선","지제","1695","1406","20200603"
"20200531","경부선","서정리","3203","4654","20200603"
"20200531","경부선","송탄","3014","3240","20200603"
"20200531","경부선","진위","627","649","20200603"
"20200531","경부선","오산","6093","6508","20200603"
"20200531","경부선","오산대","1764","1650","20200603"
"20200531","경부선","세마","1354","1224","20200603"
"20200531","경부선","병점","7395","8011","20200603"
"20200531","경부선","세류","1780","1808","20200603"
"20200531","경부선","독산","5156","5137","20200603"
"20200531","경부선","수원","27088","26641","20200603"
"20200531","경부선","화서","3456","3381","20200603"
"20200531","경부선","성균관대","6525","6927","20200603"
"20200531","경부선","의왕","3812","3766","20200603"
"20200531","경부선","군포","2850","2613","20200603"
"20200531","경부선","금정","11958","12392","20200603"
"20200531","경부선","명학","2912","2871","20200603"
"20200531","경부선","안양","11223","10739","20200603"
"20200531","경부선","관악","4334","3841","20200603"
"20200531","경부선","석수","4839","4759","20200603"
"20200531","경부선","금천구청","5237","5244","20200603"
"20200531","경부선","가산디지털단지","4033","5640","20200603"
"20200531","경부선","구로","7783","7846","20200603"
"20200531","경부선","신길","4258","3704","20200603"
"20200531","경부선","신도림","1876","1875","20200603"
"20200531","경부선","영등포","26365","25409","20200603"
"20200531","경부선","대방","5153","5389","20200603"
"20200531","경부선","노량진","5257","4894","20200603"
"20200531","경부선","용산","22215","19295","20200603"
"20200531","경부선","남영","3535","3858","20200603"
"20200531","경부선","서울역","4349","735","20200603"
"20200531","경강선","여주","1623","1611","20200603"
"20200531","경강선","세종대왕릉","253","261","20200603"
"20200531","경강선","부발","965","1669","20200603"
"20200531","경강선","이천","1619","1759","20200603"
"20200531","경강선","신둔도예촌","668","677","20200603"
"20200531","경강선","곤지암","1103","1355","20200603"
"20200531","경강선","초월","1229","1210","20200603"
"20200531","경강선","경기광주","3068","3081","20200603"
"20200531","경강선","삼동","814","818","20200603"
"20200531","경강선","이매","577","353","20200603"
"20200531","경강선","판교","1743","1616","20200603"
"20200531","9호선2~3단계","중앙보훈병원","3048","2925","20200603"
"20200531","9호선2~3단계","둔촌오륜","376","353","20200603"
"20200531","9호선2~3단계","올림픽공원(한국체대)","2699","2984","20200603"
"20200531","9호선2~3단계","한성백제","1144","956","20200603"
"20200531","9호선2~3단계","송파나루","2123","2348","20200603"
"20200531","9호선2~3단계","석촌","3646","2989","20200603"
"20200531","9호선2~3단계","석촌고분","2424","2457","20200603"
"20200531","9호선2~3단계","삼전","2941","2969","20200603"
"20200531","9호선2~3단계","종합운동장","1868","1642","20200603"
"20200531","9호선2~3단계","봉은사","5543","5547","20200603"
"20200531","9호선2~3단계","삼성중앙","1585","1683","20200603"
"20200531","9호선2~3단계","선정릉","2598","2821","20200603"
"20200531","9호선2~3단계","언주","2580","2670","20200603"
"20200531","9호선","신논현","12081","11617","20200603"
"20200531","9호선","사평","1007","1059","20200603"
"20200531","9호선","고속터미널","8252","10945","20200603"
"20200531","9호선","신반포","1244","1301","20200603"
"20200531","9호선","구반포","1095","1120","20200603"
"20200531","9호선","동작(현충원)","1355","1156","20200603"
"20200531","9호선","흑석(중앙대입구)","3414","3617","20200603"
"20200531","9호선","노들","2094","1879","20200603"
"20200531","9호선","노량진","12987","14159","20200603"
"20200531","9호선","샛강","1374","1367","20200603"
"20200531","9호선","여의도","5029","4657","20200603"
"20200531","9호선","국회의사당","4014","3593","20200603"
"20200531","9호선","당산","7601","7379","20200603"
"20200531","9호선","선유도","2476","2366","20200603"
"20200531","9호선","신목동","1228","1185","20200603"
"20200531","9호선","염창","7026","6811","20200603"
"20200531","9호선","등촌","4031","4142","20200603"
"20200531","9호선","증미","2396","2401","20200603"
"20200531","9호선","가양","8943","8872","20200603"
"20200531","9호선","양천향교","3207","3371","20200603"
"20200531","9호선","마곡나루(서울식물원)","4185","4268","20200603"
"20200531","9호선","신방화","2901","2833","20200603"
"20200531","9호선","공항시장","1577","1665","20200603"
"20200531","9호선","김포공항","5401","7084","20200603"
"20200531","9호선","개화","954","899","20200603"
"20200531","8호선","모란","2241","1900","20200603"
"20200531","8호선","수진","2577","2295","20200603"
"20200531","8호선","신흥","2377","2533","20200603"
"20200531","8호선","단대오거리","4603","4564","20200603"
"20200531","8호선","남한산성입구(성남법원.검찰청)","6128","5637","20200603"
"20200531","8호선","산성","2989","3130","20200603"
"20200531","8호선","복정","4551","4242","20200603"
"20200531","8호선","장지","8258","8470","20200603"
"20200531","8호선","문정","4985","5228","20200603"
"20200531","8호선","가락시장","2951","3820","20200603"
"20200531","8호선","송파","3626","3557","20200603"
"20200531","8호선","석촌","3397","4163","20200603"
"20200531","8호선","잠실(송파구청)","7805","8331","20200603"
"20200531","8호선","몽촌토성(평화의문)","2667","2609","20200603"
"20200531","8호선","강동구청","3845","3955","20200603"
"20200531","8호선","천호(풍납토성)","8399","9689","20200603"
"20200531","8호선","암사","7886","7336","20200603"
"20200531","7호선","부평구청","4060","3458","20200603"
"20200531","7호선","굴포천","3641","3609","20200603"
"20200531","7호선","삼산체육관","1782","1592","20200603"
"20200531","7호선","상동","5214","5001","20200603"
"20200531","7호선","부천시청","4614","4511","20200603"
"20200531","7호선","신중동","4977","4945","20200603"
"20200531","7호선","춘의","2836","2692","20200603"
"20200531","7호선","부천종합운동장","1825","1683","20200603"
"20200531","7호선","까치울","3287","3325","20200603"
"20200531","7호선","온수(성공회대입구)","3603","3632","20200603"
"20200531","7호선","천왕","4119","3934","20200603"
"20200531","7호선","광명사거리","11551","11390","20200603"
"20200531","7호선","철산","9285","9210","20200603"
"20200531","7호선","가산디지털단지","10063","9355","20200603"
"20200531","7호선","남구로","6136","5953","20200603"
"20200531","7호선","대림(구로구청)","5950","5413","20200603"
"20200531","7호선","신풍","5043","4763","20200603"
"20200531","7호선","보라매","3742","3735","20200603"
"20200531","7호선","신대방삼거리","7227","6959","20200603"
"20200531","7호선","장승배기","4626","4589","20200603"
"20200531","7호선","상도","4549","4537","20200603"
"20200531","7호선","숭실대입구(살피재)","5140","5358","20200603"
"20200531","7호선","남성","4994","5040","20200603"
"20200531","7호선","이수","7497","7222","20200603"
"20200531","7호선","내방","4308","4493","20200603"
"20200531","7호선","고속터미널","10598","7308","20200603"
"20200531","7호선","반포","2780","2839","20200603"
"20200531","7호선","논현","5823","6193","20200603"
"20200531","7호선","학동","5472","5880","20200603"
"20200531","7호선","강남구청","5018","5549","20200603"
"20200531","7호선","청담","5873","6328","20200603"
"20200531","7호선","뚝섬유원지","8588","8348","20200603"
"20200531","7호선","건대입구","7024","7218","20200603"
"20200531","7호선","어린이대공원(세종대)","6939","6978","20200603"
"20200531","7호선","군자(능동)","6888","5251","20200603"
"20200531","7호선","중곡","4579","4326","20200603"
"20200531","7호선","용마산(용마폭포공원)","2953","3201","20200603"
"20200531","7호선","사가정","8327","8207","20200603"
"20200531","7호선","면목","7642","7313","20200603"
"20200531","7호선","상봉(시외버스터미널)","8788","8263","20200603"
"20200531","7호선","중화","5613","5350","20200603"
"20200531","7호선","먹골","5188","4996","20200603"
"20200531","7호선","태릉입구","5012","4580","20200603"
"20200531","7호선","공릉(서울과학기술대)","6056","6248","20200603"
"20200531","7호선","하계","8224","7897","20200603"
"20200531","7호선","중계","6223","5632","20200603"
"20200531","7호선","노원","9628","9931","20200603"
"20200531","7호선","마들","4986","4548","20200603"
"20200531","7호선","수락산","7996","8082","20200603"
"20200531","7호선","도봉산","5690","8276","20200603"
"20200531","7호선","장암","1521","1115","20200603"
"20200531","6호선","봉화산(서울의료원)","3533","3420","20200603"
"20200531","6호선","화랑대(서울여대입구)","4354","3739","20200603"
"20200531","6호선","태릉입구","2974","3415","20200603"
"20200531","6호선","석계","6313","6119","20200603"
"20200531","6호선","돌곶이","5167","5006","20200603"
"20200531","6호선","상월곡(한국과학기술연구원)","2927","2647","20200603"
"20200531","6호선","월곡(동덕여대)","5180","5123","20200603"
"20200531","6호선","고려대(종암)","3416","3272","20200603"
"20200531","6호선","안암(고대병원앞)","4558","4995","20200603"
"20200531","6호선","보문","3540","3395","20200603"
"20200531","6호선","창신","1462","1306","20200603"
